Wall time,Step,Value
1660328713.2414453,182,-101.29525756835938
1660328733.2754898,183,-271.74139404296875
1660328754.1987133,184,-226.20767211914062
1660328774.3480132,185,-10.230793952941895
1660328794.9759724,186,-192.7116241455078
1660328815.1575785,187,-134.03382873535156
1660328836.9798336,188,-102.72515106201172
1660328857.7641652,189,-164.6226806640625
1660328879.4113877,190,-410.8236389160156
1660328898.8790798,191,-216.94332885742188
1660328920.844361,192,-163.3906707763672
1660328940.454525,193,-249.0538787841797
1660328959.985322,194,-190.11187744140625
1660328980.1085565,195,-331.7113037109375
1660328999.881941,196,-41.934146881103516
1660329019.3494415,197,-80.07876586914062
1660329040.0373342,198,-259.395263671875
1660329061.2224839,199,-300.9006652832031
1660329082.2407093,200,-277.46868896484375
1660329112.3225365,201,-99.57220458984375
1660329132.018974,202,-216.45465087890625
1660329151.8184347,203,-303.1365661621094
1660329171.5940876,204,-175.72488403320312
1660329191.5585122,205,-169.70794677734375
1660329212.5201983,206,73.99590301513672
1660329232.4155247,207,-190.14108276367188
1660329253.2445753,208,-166.3584442138672
1660329273.429203,209,-220.54586791992188
1660329293.7587848,210,-235.99029541015625
1660329314.8901691,211,-132.96044921875
1660329334.6716795,212,-270.13031005859375
1660329354.1170971,213,-449.96978759765625
1660329375.1283758,214,-236.1474609375
1660329395.0681093,215,-40.156917572021484
1660329415.1408465,216,-171.30946350097656
1660329436.3968203,217,-155.00782775878906
1660329457.053866,218,-305.6521301269531
1660329478.2251868,219,-165.71261596679688
1660329498.4339924,220,-226.1121826171875
1660329517.74811,221,-144.20730590820312
1660329537.8709342,222,-296.12762451171875
1660329558.1466036,223,-170.14271545410156
1660329578.5796697,224,-77.56958770751953
1660329600.632899,225,-191.47308349609375
1660329620.8717797,226,-323.3758850097656
1660329641.9856682,227,-124.57024383544922
1660329662.9203157,228,-345.33795166015625
1660329683.170528,229,-107.27456665039062
1660329703.576513,230,-33.621124267578125
1660329723.9037354,231,-281.0851745605469
1660329744.4473186,232,-200.52328491210938
1660329765.0386808,233,-271.8924255371094
1660329786.2457366,234,-108.26057434082031
1660329806.2215195,235,-238.66302490234375
1660329827.3784435,236,-276.4813537597656
1660329847.8463461,237,-96.22639465332031
1660329868.5257068,238,-179.2557830810547
1660329888.3440802,239,-256.5477600097656
1660329909.1931422,240,-189.401123046875
1660329930.2212856,241,-388.2750244140625
1660329950.3356097,242,-190.41262817382812
1660329972.120501,243,-266.0442199707031
1660329992.5239975,244,-90.1058120727539
1660330011.0743053,245,-118.25460815429688
1660330032.2234354,246,-41.699066162109375
1660330053.630041,247,-58.35799026489258
1660330075.3440547,248,39.251163482666016
1660330096.183246,249,-118.48146057128906
1660330115.514312,250,-172.4723358154297
1660330146.6885319,251,-37.144432067871094
1660330166.2871,252,-209.1036376953125
1660330186.4467356,253,-389.68402099609375
1660330205.5740964,254,-162.5410614013672
1660330225.4137642,255,-63.77553176879883
1660330245.6498373,256,-45.13020706176758
1660330265.8034005,257,-207.07296752929688
1660330286.0981865,258,-139.99038696289062
1660330305.573119,259,-196.35691833496094
1660330325.4393713,260,-75.92230987548828
1660330345.7053094,261,-175.6926727294922
1660330364.7690043,262,-242.92185974121094
1660330386.1583776,263,-125.07152557373047
1660330407.1171403,264,-157.15342712402344
1660330427.9800901,265,-151.08856201171875
1660330447.906057,266,-126.56208038330078
1660330467.2848291,267,-197.47918701171875
1660330488.6999958,268,-176.02322387695312
1660330508.9354594,269,-51.29227066040039
1660330528.7825096,270,-287.5143127441406
1660330548.6629047,271,-72.26748657226562
1660330568.8405952,272,-287.99053955078125
1660330588.9978137,273,-111.49554443359375
1660330609.0349839,274,-161.83010864257812
1660330629.1710525,275,-152.10983276367188
1660330648.8252866,276,-12.793818473815918
1660330669.9965243,277,-179.61065673828125
1660330691.045653,278,-132.5011444091797
1660330711.478215,279,-398.71807861328125
1660330731.7263365,280,-147.2552947998047
1660330751.2229445,281,-373.5312805175781
1660330771.010835,282,-177.4171905517578
1660330791.9674716,283,-27.359905242919922
1660330812.7072878,284,-282.5895080566406
1660330833.9210138,285,-129.13890075683594
1660330853.6685624,286,-54.75612258911133
1660330875.6415062,287,-230.84568786621094
1660330896.5386732,288,-171.9937744140625
1660330917.1492949,289,-153.7882080078125
1660330938.0749688,290,-5.877419471740723
1660330958.0007079,291,-161.82948303222656
1660330979.427102,292,-307.6366271972656
1660330999.8695118,293,-298.6102294921875
1660331017.7606366,294,-272.0924072265625
1660331039.7229862,295,-134.7458038330078
1660331060.4450943,296,-63.15555191040039
1660331082.4949775,297,-257.9869689941406
1660331104.0094094,298,-70.920166015625
1660331124.8253486,299,-204.1754913330078
1660331144.0251882,300,-287.98046875
1660331176.0937612,301,-114.58389282226562
1660331196.6405,302,-37.71475601196289
1660331216.493713,303,72.82856750488281
1660331236.950491,304,-167.7252655029297
1660331257.2542903,305,-46.83585739135742
1660331276.7668734,306,-42.845951080322266
1660331296.5704472,307,-13.740436553955078
1660331317.5557888,308,-78.1677017211914
1660331337.6952202,309,-89.53498077392578
1660331357.7720249,310,-193.2376708984375
1660331377.6245694,311,-185.72601318359375
1660331398.3304043,312,-152.3462677001953
1660331418.5759966,313,-36.158721923828125
1660331437.5768642,314,-326.791748046875
1660331458.3924623,315,-46.74520492553711
1660331479.8365908,316,-151.1644287109375
1660331500.754304,317,-208.67311096191406
1660331520.9326699,318,-179.5079345703125
1660331542.3104143,319,-65.5721206665039
1660331562.1622972,320,-158.96768188476562
1660331583.3014948,321,-127.54718780517578
1660331604.6386645,322,53.862205505371094
1660331626.335725,323,70.31153869628906
1660331646.746565,324,-177.20416259765625
1660331666.4431822,325,-94.84603881835938
1660331687.6166031,326,-31.354393005371094
1660331709.8830209,327,-38.79111099243164
1660331731.12706,328,-170.02976989746094
1660331751.1278028,329,-224.99749755859375
1660331771.9939072,330,-154.07064819335938
1660331792.5808253,331,-209.33799743652344
1660331814.571555,332,92.02169036865234
1660331835.4719892,333,-168.3026580810547
1660331856.156567,334,-192.2191162109375
1660331877.6503246,335,-74.65450286865234
1660331898.083314,336,-107.50517272949219
1660331919.2089396,337,-358.6434326171875
1660331940.9781451,338,-95.63292694091797
1660331960.7861233,339,-104.134033203125
1660331982.1166196,340,-167.25759887695312
1660332002.3643591,341,-8.578953742980957
1660332021.9791367,342,-7.517502784729004
1660332041.9446187,343,24.01120376586914
1660332062.5007672,344,-95.18569946289062
1660332081.9801252,345,141.6643829345703
1660332104.4608734,346,-109.53179168701172
1660332126.0327628,347,-23.506675720214844
1660332147.8336585,348,66.83779907226562
1660332169.3695273,349,119.82942199707031
1660332189.437308,350,-140.32679748535156
1660332220.8223076,351,-69.45624542236328
1660332239.0901608,352,-219.10211181640625
1660332258.737266,353,-3.436932325363159
1660332278.0924516,354,-215.59791564941406
1660332298.367161,355,-5.48378324508667
1660332318.350177,356,-15.904598236083984
1660332339.7362435,357,49.85409927368164
1660332360.2518477,358,-34.81669616699219
1660332380.7385144,359,-101.309814453125
1660332401.9763992,360,-127.13964080810547
1660332424.1995745,361,-178.4727020263672
1660332445.963211,362,-67.41935729980469
1660332465.7297277,363,-248.37106323242188
1660332486.54375,364,-147.20452880859375
1660332508.0825596,365,24.521141052246094
1660332528.089667,366,-189.5323486328125
1660332549.8620582,367,-231.5766143798828
1660332570.534429,368,-34.29789733886719
1660332591.461392,369,-47.959354400634766
1660332611.6661108,370,-56.20732879638672
1660332633.4424324,371,28.009035110473633
1660332655.0710456,372,-297.2779541015625
1660332675.3227987,373,29.799116134643555
1660332696.4215713,374,-143.01329040527344
1660332715.6404753,375,-84.19093322753906
1660332734.9569569,376,-186.5764923095703
1660332755.1699111,377,-140.54586791992188
1660332775.4666545,378,-100.192626953125
1660332796.3062735,379,-85.53197479248047
1660332817.4782193,380,6.056902885437012
1660332838.1100614,381,-176.169677734375
1660332857.6405737,382,-18.628461837768555
1660332878.68358,383,-180.6535186767578
1660332899.7379475,384,-57.46396255493164
1660332919.9530334,385,-13.487028121948242
1660332939.2241774,386,-212.3085479736328
1660332959.5125747,387,-28.542619705200195
1660332979.4867682,388,11.185086250305176
1660333000.5253022,389,-83.00652313232422
1660333020.6251836,390,-118.61592864990234
1660333041.592045,391,133.23605346679688
1660333061.5359163,392,-119.60366821289062
1660333080.5348942,393,-225.44920349121094
1660333101.4082615,394,-85.15939331054688
1660333124.1310816,395,44.59382629394531
1660333144.8695705,396,94.64986419677734
1660333165.614328,397,48.413848876953125
1660333188.015236,398,106.4677963256836
1660333208.3724108,399,62.346920013427734
1660333229.4511466,400,15.129715919494629
1660333257.8736243,401,-186.28164672851562
1660333275.7973812,402,5.3132429122924805
1660333295.170832,403,-54.85219192504883
1660333315.2541733,404,25.96226692199707
1660333336.1316047,405,-90.48351287841797
1660333356.8579688,406,-81.72742462158203
1660333377.783312,407,-17.000947952270508
1660333399.381824,408,145.2340850830078
1660333421.3782856,409,-79.84051513671875
1660333443.0857592,410,-134.6133270263672
1660333463.8684554,411,-168.59991455078125
1660333484.346677,412,-131.74192810058594
1660333505.7423122,413,23.249048233032227
1660333524.2853239,414,185.68255615234375
1660333545.8737617,415,45.07431411743164
1660333566.970668,416,42.027915954589844
1660333586.608141,417,27.274471282958984
1660333607.5156913,418,185.21266174316406
1660333628.6636734,419,-73.93768310546875
1660333650.986443,420,-58.801063537597656
1660333672.7413583,421,19.10284996032715
1660333693.1475585,422,52.35971450805664
1660333714.6774216,423,55.77049255371094
1660333735.2898,424,-173.78079223632812
1660333755.0926554,425,-123.81554412841797
1660333774.7320747,426,-29.242826461791992
1660333796.9556942,427,-19.967716217041016
1660333818.4137719,428,-158.78811645507812
1660333839.8061352,429,94.61841583251953
1660333860.049192,430,-41.051902770996094
1660333880.7593145,431,-123.76594543457031
1660333900.3946474,432,-217.325927734375
1660333921.6074135,433,37.24317169189453
1660333942.7419834,434,-158.3759307861328
1660333964.097642,435,-18.463281631469727
1660333984.3595135,436,-59.492435455322266
1660334005.9227068,437,-218.9114227294922
1660334027.4456234,438,29.54238510131836
1660334047.8949432,439,-92.19642639160156
1660334067.7065787,440,-56.8852653503418
1660334088.794066,441,-41.4622802734375
1660334110.2800574,442,-114.91401672363281
1660334130.7750916,443,-26.047096252441406
1660334152.95209,444,-126.55760955810547
1660334174.1770315,445,123.88593292236328
1660334194.9855936,446,-37.676570892333984
1660334215.24235,447,95.85853576660156
1660334236.460263,448,89.40880584716797
1660334257.7767732,449,-37.111690521240234
1660334280.8715873,450,121.68892669677734
1660334311.5231307,451,294.5786437988281
1660334330.984836,452,46.36252212524414
1660334351.026493,453,57.621761322021484
1660334371.6361015,454,11.782255172729492
1660334392.647637,455,-79.25496673583984
1660334413.7551985,456,1.1180574893951416
1660334433.2928715,457,58.422401428222656
1660334451.4186904,458,-80.587646484375
1660334472.4101117,459,37.097129821777344
1660334493.6613631,460,36.30390548706055
1660334514.2589684,461,-161.62606811523438
1660334534.618618,462,-41.27361297607422
1660334554.3966875,463,121.47431945800781
1660334574.6337688,464,-87.66844940185547
1660334596.5829134,465,-6.21049165725708
1660334617.6081302,466,86.74593353271484
1660334638.7202818,467,-99.61402130126953
1660334659.4639559,468,81.66801452636719
1660334678.8426838,469,-157.3694610595703
1660334699.5793364,470,123.37932586669922
1660334719.8090482,471,0.5035548210144043
1660334740.2073195,472,-113.30074310302734
1660334761.7415588,473,-55.933589935302734
1660334782.301632,474,-104.91514587402344
1660334803.5900228,475,48.157203674316406
1660334824.7468326,476,141.51437377929688
1660334845.813628,477,44.381622314453125
1660334865.918899,478,-202.7727813720703
1660334888.134646,479,153.3531036376953
1660334909.950902,480,116.4976577758789
1660334930.3808942,481,-10.526750564575195
1660334952.4059885,482,74.25299835205078
1660334973.7055514,483,27.57269859313965
1660334995.385903,484,-101.13854217529297
1660335016.5967517,485,-81.82299041748047
1660335037.7856257,486,-113.76565551757812
1660335059.2642097,487,45.465694427490234
1660335079.5182073,488,172.65292358398438
1660335100.8294258,489,-22.545825958251953
1660335122.468352,490,-103.81555938720703
1660335143.262526,491,7.172618389129639
1660335167.1512136,492,7.522106170654297
1660335188.4295406,493,-6.445254802703857
1660335208.6415546,494,-7.80577278137207
1660335230.9921722,495,11.522623062133789
1660335251.8158393,496,-26.502599716186523
1660335272.437825,497,139.9741973876953
1660335293.451203,498,38.28004837036133
1660335315.4729574,499,166.96519470214844
1660335336.543293,500,-113.93866729736328
1660335365.9551668,501,-81.64534759521484
1660335385.591329,502,66.11458587646484
1660335405.251726,503,-136.861328125
1660335426.471774,504,262.3201904296875
1660335444.6855896,505,91.84403991699219
1660335465.4717479,506,7.090175151824951
1660335486.0021112,507,-92.19149017333984
1660335507.7676706,508,156.22549438476562
1660335529.341319,509,101.5657730102539
1660335550.4854207,510,9.008489608764648
1660335570.9172332,511,-71.24980926513672
1660335590.2222283,512,105.7534408569336
1660335610.2405617,513,-29.330013275146484
1660335630.5656066,514,-2.9283347129821777
1660335650.9424915,515,86.48584747314453
1660335670.6131394,516,-64.39328002929688
1660335691.7284317,517,-0.6992313265800476
1660335712.9083114,518,-136.9124755859375
1660335733.3601942,519,-46.10154724121094
1660335755.5030193,520,228.44268798828125
1660335775.472964,521,-125.17135620117188
1660335796.7291944,522,-132.09689331054688
1660335817.3544104,523,197.5828399658203
1660335838.796289,524,-116.11915588378906
1660335859.7115765,525,-12.886425971984863
1660335882.4380994,526,166.37229919433594
1660335905.0974147,527,55.344573974609375
1660335926.940226,528,167.6465606689453
1660335947.1984377,529,209.19122314453125
1660335968.4401355,530,-91.52157592773438
1660335990.526253,531,271.6335144042969
1660336010.966706,532,41.14970016479492
1660336032.6322246,533,50.51609420776367
1660336052.9024844,534,-27.580354690551758
1660336075.0556042,535,-3.2217183113098145
1660336095.9340112,536,147.03805541992188
1660336116.1924243,537,-18.630786895751953
1660336136.3921525,538,-109.09516143798828
1660336157.6427362,539,-75.25741577148438
1660336178.2335377,540,97.00125885009766
1660336199.5048525,541,98.38174438476562
1660336220.0721433,542,18.58379554748535
1660336240.3724234,543,-97.03600311279297
1660336262.660889,544,20.14215660095215
1660336283.7157063,545,-6.080938339233398
1660336304.6579485,546,58.40530014038086
1660336326.4371204,547,24.577716827392578
1660336347.6283622,548,235.6474609375
1660336369.7724812,549,-40.018489837646484
1660336389.822079,550,-59.71443557739258
1660336422.2118938,551,-117.22515869140625
1660336441.1920285,552,172.95640563964844
1660336461.278079,553,15.875146865844727
1660336482.351479,554,-94.80249786376953
1660336503.3367574,555,-21.149084091186523
1660336525.218643,556,109.2224349975586
1660336545.631437,557,110.1268539428711
1660336567.862888,558,36.53400421142578
1660336588.428877,559,242.40347290039062
1660336607.8520906,560,-131.58692932128906
1660336627.990919,561,19.121929168701172
1660336648.9336479,562,-51.76594924926758
1660336670.7997692,563,144.1357421875
1660336691.807004,564,42.89021682739258
1660336712.640474,565,139.24591064453125
1660336734.2924016,566,-26.035980224609375
1660336754.2310472,567,-24.98964500427246
1660336775.0382,568,230.89398193359375
1660336794.5376701,569,14.804619789123535
1660336815.170295,570,-58.325252532958984
1660336837.0001612,571,135.15223693847656
1660336857.4332407,572,148.84608459472656
1660336877.6980622,573,103.13850402832031
1660336899.2215438,574,16.172080993652344
1660336920.3374221,575,170.74542236328125
1660336939.7084792,576,-92.46632385253906
1660336962.104744,577,111.55560302734375
1660336983.005837,578,156.2962646484375
1660337005.075759,579,148.17933654785156
1660337027.773017,580,115.98129272460938
1660337048.5126264,581,-13.895005226135254
1660337071.0508218,582,126.99491882324219
1660337092.006248,583,-1.5098447799682617
1660337113.3699884,584,21.485485076904297
1660337133.2554905,585,30.188478469848633
1660337155.7224214,586,-85.74043273925781
1660337177.3367405,587,16.068838119506836
1660337198.037801,588,-183.67945861816406
1660337216.5373545,589,0.017222389578819275
1660337234.6450334,590,92.06621551513672
1660337251.600357,591,15.304750442504883
1660337266.912459,592,-80.7638931274414
1660337282.3138294,593,46.919734954833984
1660337295.6605003,594,-91.04227447509766
1660337309.2787893,595,-3.5052027702331543
1660337322.8070688,596,47.71391296386719
1660337336.3127284,597,-35.42416763305664
1660337350.1218965,598,361.2063293457031
1660337363.6555445,599,-14.015861511230469
