Wall time,Step,Value
1660326706.18968,90,45.65181350708008
1660326727.9045305,91,-40.286197662353516
1660326750.96022,92,-30.350631713867188
1660326772.7881536,93,-76.38777160644531
1660326795.3870685,94,-7.561130046844482
1660326817.820225,95,-47.797298431396484
1660326839.8201158,96,25.275190353393555
1660326859.719945,97,-12.01437759399414
1660326882.205817,98,13.736811637878418
1660326903.5558896,99,-120.2715072631836
1660326925.5732846,100,57.216190338134766
1660326955.6095352,101,17.862926483154297
1660326978.6806679,102,31.758981704711914
1660327003.1375668,103,-70.98472595214844
1660327024.9832036,104,82.8261489868164
1660327045.0828054,105,-41.48369598388672
1660327066.252273,106,-18.60274887084961
1660327087.285739,107,126.8545913696289
1660327109.5693743,108,58.025596618652344
1660327132.0126681,109,45.97010040283203
1660327154.3673532,110,-33.011959075927734
1660327177.8493092,111,-5.2970991134643555
1660327199.3349073,112,56.76073455810547
1660327220.6327744,113,61.38877487182617
1660327241.5873268,114,3.1407666206359863
1660327263.4534607,115,167.00405883789062
1660327283.4557304,116,87.56004333496094
1660327305.3397112,117,87.3543472290039
1660327325.9207544,118,108.92948913574219
1660327346.8513415,119,46.099464416503906
1660327368.4715953,120,111.43445587158203
1660327389.8082964,121,6.063982963562012
1660327410.7394192,122,23.76415252685547
1660327432.868529,123,122.69414520263672
1660327455.0802443,124,-9.917534828186035
1660327476.9103286,125,-2.5600173473358154
1660327501.5320787,126,36.93716049194336
1660327523.1922078,127,26.525339126586914
1660327545.4837604,128,107.66991424560547
1660327568.2680979,129,94.62648010253906
1660327590.2428043,130,58.85850524902344
1660327613.1937063,131,84.13447570800781
1660327633.0264692,132,100.74449157714844
1660327653.4881735,133,-0.6803540587425232
1660327675.5182505,134,90.34175872802734
1660327699.510469,135,4.861276626586914
1660327721.491839,136,87.08831024169922
1660327745.0168252,137,104.62373352050781
1660327765.92321,138,90.23424530029297
1660327788.104336,139,157.3486785888672
1660327811.199464,140,11.726888656616211
1660327831.4354172,141,93.7324447631836
1660327852.8400443,142,63.89305877685547
1660327873.807697,143,108.76066589355469
1660327896.2656753,144,90.87164306640625
1660327919.2256012,145,82.58910369873047
1660327940.1946864,146,188.74856567382812
1660327960.4433827,147,100.77188110351562
1660327983.4506156,148,27.810537338256836
1660328005.384397,149,51.62751007080078
1660328027.5409312,150,34.892154693603516
1660328058.8330271,151,22.656997680664062
1660328080.137361,152,75.61862182617188
1660328101.5071363,153,124.50389099121094
1660328123.612225,154,126.01912689208984
1660328145.7108898,155,135.39524841308594
1660328167.6350863,156,93.34513854980469
1660328188.7932115,157,-9.93087100982666
1660328210.808412,158,88.74385070800781
1660328232.2917383,159,242.4384307861328
1660328255.9455469,160,216.6995391845703
1660328278.7819705,161,129.23123168945312
1660328300.1183724,162,98.93953704833984
1660328323.158254,163,246.13623046875
1660328345.8946652,164,242.5255584716797
1660328368.856184,165,124.54393768310547
1660328390.9037874,166,170.23367309570312
1660328411.0802171,167,71.48477935791016
1660328430.610465,168,133.85926818847656
1660328450.7549562,169,118.20805358886719
1660328470.2219477,170,86.26631164550781
1660328490.7568295,171,-33.92850875854492
1660328510.0342448,172,93.10905456542969
1660328530.0516863,173,171.98890686035156
1660328550.4313128,174,138.7440948486328
1660328571.7069113,175,141.1754608154297
1660328592.3996503,176,112.90351104736328
1660328613.2581728,177,58.762760162353516
1660328633.8986368,178,65.2296142578125
1660328654.5687516,179,157.95188903808594
1660328673.299804,180,205.90701293945312
1660328693.4123693,181,87.0439224243164
1660328714.1215763,182,63.25437545776367
1660328733.9086967,183,159.02395629882812
1660328755.0562434,184,97.80428314208984
1660328776.9987454,185,195.0913848876953
1660328796.3823888,186,95.00575256347656
1660328816.772847,187,156.6681365966797
1660328836.7921982,188,189.80072021484375
1660328857.129599,189,163.0169219970703
1660328876.7261484,190,164.90171813964844
1660328897.7502768,191,180.8537139892578
1660328917.9198158,192,141.65200805664062
1660328937.3123899,193,1.9536590576171875
1660328957.7205408,194,203.2098846435547
1660328978.086969,195,156.24871826171875
1660328996.529575,196,141.08004760742188
1660329016.713796,197,153.9176483154297
1660329037.6024544,198,184.87742614746094
1660329058.6269076,199,241.80905151367188
1660329079.8293786,200,147.0232696533203
1660329107.440952,201,90.0352554321289
1660329127.5429013,202,125.9625244140625
1660329147.2857914,203,147.54042053222656
1660329167.7774212,204,128.18186950683594
1660329187.1457539,205,56.40365982055664
1660329207.110493,206,234.70921325683594
1660329227.49922,207,158.5741729736328
1660329247.3554652,208,198.4949493408203
1660329267.4488437,209,287.8295593261719
1660329287.3377616,210,165.61502075195312
1660329306.7467613,211,170.16038513183594
1660329327.3465276,212,116.17105102539062
1660329347.374403,213,290.3310241699219
1660329367.50843,214,102.10160064697266
1660329388.6043587,215,44.65053939819336
1660329408.3821769,216,160.37237548828125
1660329429.5367317,217,220.62353515625
1660329449.6600032,218,236.31988525390625
1660329469.8372345,219,154.33197021484375
1660329489.5159464,220,154.31524658203125
1660329509.5395582,221,33.83477020263672
1660329530.360452,222,115.52254486083984
1660329549.903418,223,173.21697998046875
1660329569.8479,224,216.901611328125
1660329590.1163423,225,156.50140380859375
1660329611.6847303,226,287.95635986328125
1660329632.0794528,227,308.2152099609375
1660329652.508938,228,197.23110961914062
1660329673.6556215,229,158.337158203125
1660329694.2433379,230,219.00148010253906
1660329714.323876,231,266.2787170410156
1660329735.095478,232,248.43560791015625
1660329755.414047,233,143.01634216308594
1660329775.2221355,234,183.4184112548828
1660329796.5245693,235,229.8914337158203
1660329818.2000573,236,74.29781341552734
1660329839.3104606,237,125.34234619140625
1660329859.6017475,238,149.64439392089844
1660329880.6895483,239,228.06727600097656
1660329901.564761,240,186.82589721679688
1660329922.074895,241,203.3546142578125
1660329943.202487,242,279.7547912597656
1660329962.775974,243,234.4525909423828
1660329982.1489718,244,128.47291564941406
1660330001.0432363,245,187.03541564941406
1660330021.4087613,246,215.6550750732422
1660330041.364358,247,164.89488220214844
1660330062.033767,248,211.98593139648438
1660330082.9186196,249,255.13067626953125
1660330103.0895004,250,282.9732360839844
1660330134.761888,251,183.68341064453125
1660330154.8497143,252,227.32545471191406
1660330174.628062,253,124.70702362060547
1660330193.5137453,254,218.7574005126953
1660330211.6858435,255,71.85670471191406
1660330231.6945052,256,238.31756591796875
1660330252.575283,257,185.88128662109375
1660330273.3378727,258,245.9370574951172
1660330295.4142964,259,243.39950561523438
1660330315.5580413,260,217.26780700683594
1660330336.1032777,261,258.1983337402344
1660330357.1823328,262,181.43197631835938
1660330378.6157038,263,106.6695327758789
1660330400.1231694,264,168.20668029785156
1660330419.6984885,265,151.55047607421875
1660330439.6611314,266,200.2222900390625
1660330460.3196359,267,274.0235595703125
1660330480.0720456,268,91.02409362792969
1660330500.8755372,269,205.37335205078125
1660330520.6184063,270,195.3386993408203
1660330540.5636766,271,141.28648376464844
1660330561.9888258,272,188.10169982910156
1660330581.8380892,273,91.61386108398438
1660330603.2598827,274,186.03680419921875
1660330624.9091234,275,222.50608825683594
1660330644.7274573,276,148.48818969726562
1660330666.1150498,277,295.3954772949219
1660330685.9449592,278,190.68109130859375
1660330707.844891,279,167.4333038330078
1660330728.2300067,280,228.60911560058594
1660330748.0578618,281,306.3214416503906
1660330768.8498092,282,91.47721862792969
1660330789.0258098,283,280.9343566894531
1660330808.5551558,284,228.5694122314453
1660330828.1990182,285,234.09310913085938
1660330849.265961,286,221.66111755371094
1660330869.973534,287,185.70523071289062
1660330890.2588644,288,192.20492553710938
1660330911.3381352,289,221.06214904785156
1660330931.0082138,290,227.9762725830078
1660330950.9516158,291,182.92120361328125
1660330971.7394073,292,152.80282592773438
1660330991.9972017,293,151.92330932617188
1660331012.032649,294,260.8995361328125
1660331031.2459862,295,200.45669555664062
1660331052.4211373,296,308.1059265136719
1660331072.667139,297,162.1092529296875
1660331092.729884,298,208.1355743408203
1660331112.4431937,299,179.83932495117188
1660331132.9181697,300,131.69122314453125
1660331163.2134368,301,123.11360168457031
1660331183.662585,302,205.19955444335938
1660331203.744168,303,136.1007843017578
1660331224.5060296,304,270.8459777832031
1660331245.1894877,305,287.2015075683594
1660331266.123943,306,259.2632141113281
1660331286.0461304,307,188.88731384277344
1660331306.2868967,308,172.52452087402344
1660331326.5678587,309,248.5395050048828
1660331348.1299884,310,161.19873046875
1660331369.105191,311,314.060302734375
1660331390.167536,312,234.8738250732422
1660331410.2220688,313,236.52801513671875
1660331430.643905,314,259.79840087890625
1660331449.799712,315,108.24870300292969
1660331469.5872054,316,185.8003387451172
1660331490.9376943,317,239.47344970703125
1660331510.737128,318,141.4628448486328
1660331530.5424504,319,112.0875473022461
1660331551.4622455,320,242.91998291015625
1660331571.954162,321,272.34344482421875
1660331592.602114,322,226.30458068847656
1660331613.5695875,323,233.24771118164062
1660331632.7563996,324,106.17015838623047
1660331654.1110554,325,213.30406188964844
1660331674.9524424,326,166.03509521484375
1660331695.3445635,327,245.82797241210938
1660331717.3951616,328,242.03382873535156
1660331738.1067164,329,310.5686340332031
1660331757.9047916,330,201.03285217285156
1660331779.0669453,331,157.0845489501953
1660331799.3305998,332,246.30006408691406
1660331819.1653287,333,269.6219787597656
1660331840.025772,334,248.9571990966797
1660331860.6928258,335,215.72805786132812
1660331881.247832,336,257.67803955078125
1660331900.9657917,337,208.59840393066406
1660331922.0687046,338,205.41026306152344
1660331942.1783693,339,190.35011291503906
1660331961.3515067,340,253.5873260498047
1660331982.6890383,341,225.23403930664062
1660332003.1704476,342,275.2550354003906
1660332021.636929,343,135.26724243164062
1660332041.3472297,344,169.98965454101562
1660332061.6855614,345,110.74378204345703
1660332083.0356688,346,210.34120178222656
1660332104.414819,347,187.91790771484375
1660332125.26349,348,157.36514282226562
1660332146.5384312,349,191.57608032226562
1660332167.3128572,350,271.2489013671875
1660332196.8980358,351,199.31082153320312
1660332217.387169,352,99.39696502685547
1660332236.2099636,353,212.398193359375
1660332254.8645635,354,151.30052185058594
1660332274.1123679,355,179.95668029785156
1660332294.5945585,356,104.70645141601562
1660332315.4539218,357,270.51708984375
1660332336.2620885,358,201.5197296142578
1660332355.97432,359,240.79800415039062
1660332376.9297314,360,191.6955108642578
1660332397.2685645,361,156.54222106933594
1660332417.0769095,362,251.80796813964844
1660332437.4823139,363,135.02711486816406
1660332457.0903723,364,193.75271606445312
1660332477.452425,365,260.7386779785156
1660332497.6538446,366,284.69097900390625
1660332517.4089348,367,193.4766387939453
1660332536.9294527,368,277.0213928222656
1660332558.3718147,369,159.1166229248047
1660332578.3003619,370,184.28501892089844
1660332598.5553126,371,237.17735290527344
1660332617.9968514,372,272.602294921875
1660332639.7123835,373,229.7639617919922
1660332660.1461186,374,280.474853515625
1660332678.820745,375,117.8812484741211
1660332698.9538214,376,224.59107971191406
1660332718.7990851,377,278.4226379394531
1660332739.0876977,378,241.1505584716797
1660332758.8495278,379,302.4749755859375
1660332779.956667,380,219.52877807617188
1660332801.3740883,381,293.1187438964844
1660332821.6149275,382,193.70118713378906
1660332843.2018747,383,180.86366271972656
1660332863.8788135,384,301.23681640625
1660332886.4591408,385,272.45733642578125
1660332906.173186,386,222.85549926757812
1660332926.422465,387,214.91058349609375
1660332944.496198,388,270.785400390625
1660332965.4484468,389,288.5550537109375
1660332985.64788,390,251.82484436035156
1660333006.779556,391,237.1746826171875
1660333026.9579525,392,232.68565368652344
1660333047.7857275,393,219.7366180419922
1660333066.4147277,394,238.3378143310547
1660333086.0840764,395,269.2422180175781
1660333105.566535,396,254.35084533691406
1660333125.894948,397,80.24329376220703
1660333147.023358,398,255.77130126953125
1660333167.5304818,399,281.02642822265625
1660333188.962083,400,255.603759765625
1660333219.286935,401,301.6388244628906
1660333238.6107671,402,237.54666137695312
1660333259.4822755,403,291.9776916503906
1660333277.2312822,404,261.584716796875
1660333296.0945075,405,250.90921020507812
1660333316.8474658,406,253.58287048339844
1660333337.2239296,407,232.97894287109375
1660333358.3028228,408,294.36102294921875
1660333379.3844597,409,277.931396484375
1660333399.6507485,410,283.76605224609375
1660333420.3154364,411,267.3880615234375
1660333440.971234,412,299.1199951171875
1660333462.0741606,413,285.49261474609375
1660333482.6979752,414,275.126953125
1660333502.3615036,415,270.60906982421875
1660333521.0855117,416,276.8616638183594
1660333542.3330367,417,248.849365234375
1660333563.655638,418,215.2075958251953
1660333584.4264793,419,233.8843231201172
1660333605.6844227,420,285.4933776855469
1660333627.0192752,421,303.9124450683594
1660333646.2417839,422,228.75196838378906
1660333666.5502975,423,171.38595581054688
1660333687.9607065,424,271.4345703125
1660333708.2988834,425,156.0570526123047
1660333729.6796818,426,267.2479553222656
1660333749.7717297,427,223.764404296875
1660333769.9369423,428,177.1035614013672
1660333790.7136981,429,261.7945861816406
1660333812.1842296,430,266.29833984375
1660333833.4077353,431,245.95933532714844
1660333853.7374759,432,224.9425048828125
1660333874.365961,433,222.405029296875
1660333895.562447,434,253.8545379638672
1660333915.3379347,435,182.42922973632812
1660333937.098036,436,221.63714599609375
1660333957.679175,437,305.9408264160156
1660333979.7936609,438,240.63380432128906
1660334000.0637774,439,176.10516357421875
1660334020.2268004,440,235.5414581298828
1660334040.4135563,441,147.94332885742188
1660334060.4975867,442,198.1357421875
1660334079.8327014,443,194.9591064453125
1660334099.574807,444,177.25355529785156
1660334120.1963499,445,314.25286865234375
1660334139.9560118,446,218.45263671875
1660334160.001248,447,322.4873962402344
1660334181.158732,448,276.0390625
1660334201.6846974,449,212.4859619140625
1660334221.6964123,450,174.15721130371094
1660334253.134972,451,174.91140747070312
1660334272.3190968,452,150.92567443847656
1660334290.6790705,453,194.59207153320312
1660334311.1245155,454,225.54029846191406
1660334329.3817637,455,285.282958984375
1660334347.3462377,456,263.677490234375
1660334366.694015,457,258.7821350097656
1660334387.3150008,458,162.9228057861328
1660334407.607968,459,164.360595703125
1660334427.828094,460,183.86016845703125
1660334444.742825,461,121.06243133544922
1660334464.491357,462,204.74789428710938
1660334485.6867158,463,260.9266357421875
1660334506.4194415,464,179.21986389160156
1660334527.1461003,465,122.62442779541016
1660334546.320846,466,199.71189880371094
1660334566.8532825,467,134.71337890625
1660334588.0069957,468,226.7607879638672
1660334608.651388,469,209.90919494628906
1660334629.6869695,470,242.76963806152344
1660334650.0529597,471,239.2667999267578
1660334670.3422542,472,141.21392822265625
1660334690.6150336,473,201.04698181152344
1660334710.554199,474,248.05894470214844
1660334731.6791096,475,136.81195068359375
1660334752.1639266,476,222.1787567138672
1660334773.176839,477,191.51792907714844
1660334793.3009896,478,229.2845458984375
1660334813.8092089,479,234.03793334960938
1660334833.5301704,480,189.3553924560547
1660334855.1095386,481,172.09425354003906
1660334875.5203433,482,160.22579956054688
1660334897.3462994,483,287.7684020996094
1660334917.2767653,484,203.790771484375
1660334936.3932915,485,216.36814880371094
1660334957.697573,486,256.4923400878906
1660334977.9334035,487,252.2664337158203
1660334999.1505373,488,249.10714721679688
1660335019.057722,489,160.5778045654297
1660335039.2744982,490,279.5667419433594
1660335059.97829,491,136.14691162109375
1660335080.7629323,492,241.85313415527344
1660335101.9814641,493,218.33677673339844
1660335122.830709,494,280.9268493652344
1660335142.5532289,495,166.65753173828125
1660335163.746719,496,210.9394989013672
1660335183.6968834,497,284.3463134765625
1660335204.3424764,498,223.04452514648438
1660335224.118839,499,240.26148986816406
1660335246.391962,500,180.97390747070312
1660335277.7853537,501,202.59970092773438
1660335297.7582617,502,195.423095703125
1660335317.8549702,503,176.77476501464844
1660335337.618682,504,297.65338134765625
1660335356.488838,505,220.2433624267578
1660335376.186871,506,291.19586181640625
1660335395.4646406,507,268.8110656738281
1660335416.1946223,508,268.54986572265625
1660335435.9985282,509,299.75738525390625
1660335455.4110649,510,235.55621337890625
1660335475.1765027,511,251.58335876464844
1660335495.9327788,512,234.54168701171875
1660335516.8981018,513,212.57638549804688
1660335538.0535583,514,226.5910186767578
1660335558.4324844,515,269.06378173828125
1660335578.5278802,516,226.66114807128906
1660335599.4895968,517,258.2835388183594
1660335618.139517,518,192.24478149414062
1660335637.4248016,519,274.39044189453125
1660335658.119001,520,317.6563720703125
1660335678.0256135,521,292.36224365234375
1660335698.4074662,522,260.8133239746094
1660335717.7665167,523,231.99972534179688
1660335739.3464153,524,194.64013671875
1660335758.7714078,525,276.9443054199219
1660335778.317268,526,205.89700317382812
1660335799.3926651,527,311.90167236328125
1660335820.764826,528,335.9667663574219
1660335841.5251226,529,87.21996307373047
1660335862.2515998,530,236.52349853515625
1660335883.4493747,531,240.94155883789062
1660335905.3664489,532,306.17401123046875
1660335925.144569,533,343.2220458984375
1660335945.6912236,534,199.05482482910156
1660335966.5383234,535,241.67796325683594
1660335986.7967002,536,220.8125457763672
1660336006.3652663,537,244.6621856689453
1660336026.3635426,538,316.826416015625
1660336047.4997556,539,264.041015625
1660336067.5439782,540,209.6337432861328
1660336088.3152487,541,245.417236328125
1660336107.7137609,542,243.24485778808594
1660336127.9750907,543,216.80233764648438
1660336148.4213965,544,227.88143920898438
1660336168.1814647,545,144.75131225585938
1660336187.3098538,546,202.47694396972656
1660336208.5756314,547,202.99057006835938
1660336228.3801017,548,167.3213348388672
1660336250.0000322,549,134.51075744628906
1660336270.5037572,550,249.72911071777344
1660336300.5869446,551,260.0353088378906
1660336320.4467363,552,279.6637878417969
1660336339.9888797,553,285.03369140625
1660336360.8910716,554,170.64944458007812
1660336381.2247887,555,188.0803680419922
1660336399.0804665,556,162.1082000732422
1660336417.0222902,557,174.776123046875
1660336436.1479847,558,222.052734375
1660336455.720795,559,237.56480407714844
1660336476.4958634,560,218.85232543945312
1660336496.7992883,561,221.1529998779297
1660336518.4538965,562,324.8125
1660336539.6391747,563,162.85398864746094
1660336561.6545217,564,241.84024047851562
1660336581.643301,565,212.0313262939453
1660336601.0749,566,252.51016235351562
1660336618.7943685,567,237.55767822265625
1660336640.5250309,568,180.57708740234375
1660336660.7306485,569,305.6103210449219
1660336680.6961725,570,254.67637634277344
1660336701.462813,571,165.13365173339844
1660336721.779499,572,283.3136901855469
1660336742.6868727,573,326.3663024902344
1660336763.759048,574,250.4724884033203
1660336800.8952746,575,279.2612609863281
1660336821.2965963,576,314.1408386230469
1660336840.8449495,577,138.41790771484375
1660336865.16707,578,210.50250244140625
1660336884.629931,579,218.89466857910156
1660336905.095832,580,271.7547912597656
1660336925.4895415,581,247.8937530517578
1660336946.8527038,582,244.6295166015625
1660336967.0262327,583,129.45252990722656
1660336987.8248963,584,319.53363037109375
1660337007.5702584,585,156.5720672607422
1660337028.4362237,586,275.93646240234375
1660337049.4439788,587,289.8874816894531
1660337070.2286093,588,239.61302185058594
1660337091.6180599,589,297.6861572265625
1660337117.4144554,590,309.2875061035156
1660337138.7568443,591,277.6250305175781
1660337160.6399083,592,307.7783508300781
1660337180.793734,593,256.932373046875
1660337201.7864666,594,178.0249481201172
1660337219.9157724,595,252.86068725585938
1660337237.025958,596,281.5379943847656
1660337252.553965,597,210.63986206054688
1660337268.0588803,598,307.40625
1660337283.4414577,599,285.4981384277344
