Wall time,Step,Value
1660327098.4264648,107,-260.0585632324219
1660327121.2527165,108,-91.80654907226562
1660327142.846672,109,-308.0766906738281
1660327165.559984,110,-217.51966857910156
1660327187.7974246,111,-153.76666259765625
1660327211.0862746,112,-235.4069061279297
1660327233.8597918,113,-283.45684814453125
1660327256.216004,114,-75.46656799316406
1660327279.1069026,115,-470.9757995605469
1660327299.9307687,116,-258.34600830078125
1660327322.5003476,117,-217.61639404296875
1660327344.9737113,118,-197.07476806640625
1660327368.1010895,119,-312.0195007324219
1660327390.709188,120,-233.9761505126953
1660327412.7337482,121,-458.1342468261719
1660327435.6574066,122,-184.901611328125
1660327458.617097,123,-447.7038269042969
1660327482.4814773,124,-311.8690490722656
1660327506.107911,125,-341.6630554199219
1660327528.4972208,126,-301.9220275878906
1660327553.0555344,127,-242.64422607421875
1660327576.7574713,128,-352.1049499511719
1660327599.714947,129,-257.78271484375
1660327621.0037265,130,-158.7930908203125
1660327642.7334378,131,-146.7152862548828
1660327664.3810263,132,-244.40240478515625
1660327686.8216417,133,-181.87991333007812
1660327709.7954721,134,-149.0534210205078
1660327732.3852608,135,-248.6608123779297
1660327753.842793,136,-287.4723815917969
1660327775.6975286,137,-308.08251953125
1660327798.7253878,138,-241.65826416015625
1660327820.4591002,139,-316.2815246582031
1660327842.6293387,140,-188.45382690429688
1660327865.6093276,141,-149.11624145507812
1660327887.2102416,142,-201.2304229736328
1660327909.2798595,143,-217.83779907226562
1660327932.3354828,144,-346.06121826171875
1660327953.5668452,145,-118.4761962890625
1660327973.4838836,146,-140.06350708007812
1660327997.193997,147,-312.9049072265625
1660328020.7170935,148,-330.6634521484375
1660328041.6559763,149,-254.09085083007812
1660328064.2809684,150,-210.61537170410156
1660328097.8304603,151,-192.35211181640625
1660328120.967618,152,-110.98187255859375
1660328142.3892748,153,-65.55440521240234
1660328164.9733446,154,-343.8580322265625
1660328186.22929,155,-138.1290283203125
1660328208.6278636,156,-258.33050537109375
1660328230.9011781,157,-116.83472442626953
1660328254.083183,158,-140.458984375
1660328276.9613292,159,-179.14260864257812
1660328300.3903763,160,-168.34744262695312
1660328323.269668,161,-218.66561889648438
1660328346.047209,162,-239.79278564453125
1660328371.0403247,163,-152.7611083984375
1660328391.044334,164,-193.38829040527344
1660328412.9801805,165,-179.27197265625
1660328433.6424017,166,-230.64273071289062
1660328453.3097053,167,-81.58553314208984
1660328472.885505,168,-364.17767333984375
1660328493.32485,169,-226.38839721679688
1660328513.9414394,170,39.336605072021484
1660328534.3940353,171,-97.63929748535156
1660328556.1795843,172,-115.97591400146484
1660328576.3983953,173,-171.27020263671875
1660328596.8146718,174,-215.6348114013672
1660328616.6419175,175,-138.08456420898438
1660328637.3534207,176,-255.4375
1660328657.722664,177,-28.005962371826172
1660328679.8952932,178,-236.79026794433594
1660328699.5643246,179,9.153451919555664
1660328720.1183145,180,-253.67564392089844
1660328742.0304706,181,-141.90464782714844
1660328761.8508542,182,-175.30873107910156
1660328783.2326376,183,-226.0112762451172
1660328803.3358665,184,-151.28411865234375
1660328825.061964,185,-173.0901336669922
1660328846.2029989,186,-151.01458740234375
1660328866.7595801,187,-68.58024597167969
1660328886.360924,188,-33.890716552734375
1660328906.8213892,189,-158.56773376464844
1660328926.3855147,190,26.742029190063477
1660328946.8186166,191,-134.4727020263672
1660328966.9978316,192,-153.1990509033203
1660328986.0995438,193,-84.2591323852539
1660329005.8435452,194,-164.9691619873047
1660329025.571459,195,-132.8975830078125
1660329046.186835,196,-137.1958770751953
1660329068.4289124,197,-99.77449798583984
1660329088.0395787,198,-226.1862335205078
1660329108.159116,199,-66.16592407226562
1660329129.0915053,200,-156.8933868408203
1660329159.7382565,201,-16.583032608032227
1660329179.7169273,202,-53.753944396972656
1660329199.9728255,203,-270.48150634765625
1660329221.036509,204,-98.31214141845703
1660329240.3725865,205,-78.8530502319336
1660329260.8907347,206,-147.07102966308594
1660329281.3602982,207,-153.157958984375
1660329302.2432587,208,-181.01641845703125
1660329321.5528424,209,-82.52169036865234
1660329341.5829968,210,-134.26390075683594
1660329361.3385732,211,-141.55599975585938
1660329382.8922148,212,-203.96678161621094
1660329404.3738244,213,35.87459182739258
1660329424.4629202,214,-169.24290466308594
1660329444.3624516,215,-112.63494110107422
1660329466.4186265,216,-89.1706771850586
1660329486.9621437,217,-55.3964958190918
1660329507.9344604,218,-180.66432189941406
1660329528.0740576,219,-194.88392639160156
1660329547.7078679,220,-110.63449096679688
1660329567.1271033,221,6.407753944396973
1660329586.713698,222,-47.028541564941406
1660329608.2980862,223,-200.3629608154297
1660329628.639064,224,-80.34925079345703
1660329649.0915225,225,-99.43982696533203
1660329669.4880192,226,6.331664085388184
1660329690.3410826,227,25.3375301361084
1660329710.8142197,228,-134.4446563720703
1660329732.8536422,229,26.963817596435547
1660329754.1146393,230,-114.60005950927734
1660329773.2099473,231,-14.918438911437988
1660329793.9429018,232,-220.59461975097656
1660329814.2339878,233,-5.441633224487305
1660329834.2717624,234,-68.79993438720703
1660329854.412661,235,-10.015928268432617
1660329875.0335088,236,57.2286491394043
1660329895.270319,237,-120.7054443359375
1660329915.9567401,238,-127.6660385131836
1660329937.1820931,239,-5.0435404777526855
1660329958.2689137,240,72.92245483398438
1660329979.321104,241,-83.72123718261719
1660329997.9577327,242,-123.2348861694336
1660330017.324304,243,-12.491119384765625
1660330037.7602768,244,-98.11833953857422
1660330059.1542659,245,-95.85004425048828
1660330080.4143746,246,26.429061889648438
1660330101.2666476,247,-19.72315788269043
1660330120.212275,248,-30.050739288330078
1660330141.401713,249,-126.7878189086914
1660330162.5316925,250,-94.80709838867188
1660330193.7999866,251,-184.6502227783203
1660330214.2399433,252,55.92713165283203
1660330235.5892649,253,-44.016475677490234
1660330255.5544598,254,-146.5250244140625
1660330275.7622488,255,-152.55128479003906
1660330295.799034,256,-84.25682830810547
1660330317.4874885,257,-124.22235870361328
1660330338.1576586,258,-49.76279067993164
1660330357.9687145,259,4.533464431762695
1660330377.376796,260,71.86034393310547
1660330397.7931767,261,-222.59458923339844
1660330418.9096363,262,5.274738788604736
1660330439.9973881,263,-59.826744079589844
1660330460.9913015,264,24.756267547607422
1660330480.9911072,265,35.3704719543457
1660330502.2286468,266,5.550825119018555
1660330522.4450858,267,58.98328399658203
1660330542.8333673,268,-198.36875915527344
1660330563.050408,269,11.033086776733398
1660330582.801099,270,-134.96572875976562
1660330603.2911587,271,-53.07444763183594
1660330623.9302201,272,-112.13182067871094
1660330643.9652607,273,-239.91575622558594
1660330664.0666397,274,-55.83474349975586
1660330685.3617818,275,-57.90765380859375
1660330705.5437407,276,-77.44315338134766
1660330726.4271472,277,-30.255605697631836
1660330747.315063,278,-67.18475341796875
1660330767.979113,279,-186.4061279296875
1660330788.5996351,280,29.20935821533203
1660330809.1850739,281,-139.69448852539062
1660330829.865315,282,-96.59101867675781
1660330849.890252,283,-53.913230895996094
1660330870.071462,284,-61.84183883666992
1660330890.3922756,285,-48.69546890258789
1660330911.017316,286,79.83324432373047
1660330932.3474863,287,-78.7105484008789
1660330953.8245478,288,-41.42792510986328
1660330974.2994533,289,-33.372196197509766
1660330995.3172393,290,10.193811416625977
1660331013.6185057,291,-58.98244857788086
1660331034.17506,292,48.97626876831055
1660331054.5976593,293,7.516457557678223
1660331075.159351,294,64.8682861328125
1660331095.643675,295,-88.90849304199219
1660331116.7339149,296,-96.3536148071289
1660331137.778628,297,40.10975646972656
1660331155.8229396,298,-31.661083221435547
1660331177.7856555,299,6.058872699737549
1660331197.7596905,300,-67.17638397216797
1660331227.6072764,301,39.25833511352539
1660331248.0975218,302,5.743429660797119
1660331268.306889,303,-5.961512565612793
1660331288.9521859,304,169.4561309814453
1660331309.536324,305,54.68133544921875
1660331329.0639102,306,-156.8734130859375
1660331350.0452738,307,-81.31369018554688
1660331370.5933518,308,-31.78875732421875
1660331390.6127682,309,9.735376358032227
1660331412.6135306,310,9.366799354553223
1660331432.2751877,311,-26.032407760620117
1660331452.9096396,312,-96.73961639404297
1660331473.5332303,313,91.5888900756836
1660331495.1282806,314,-45.11857604980469
1660331516.4496007,315,16.056554794311523
1660331537.3878028,316,30.282629013061523
1660331558.151593,317,-31.12468147277832
1660331578.8167648,318,-56.5526008605957
1660331598.26175,319,37.393089294433594
1660331619.6642656,320,-37.8790168762207
1660331639.3887112,321,-25.62818717956543
1660331658.6256285,322,-217.52528381347656
1660331679.5758543,323,-75.4578628540039
1660331700.9783711,324,-12.587111473083496
1660331720.7909157,325,-60.18244552612305
1660331741.2212486,326,10.266509056091309
1660331762.1192415,327,-204.72750854492188
1660331782.8623114,328,40.51678466796875
1660331802.9427776,329,-35.664344787597656
1660331823.6044652,330,-77.590576171875
1660331844.431347,331,-135.66200256347656
1660331864.761812,332,59.999244689941406
1660331885.1436412,333,66.2174301147461
1660331906.1951916,334,10.518426895141602
1660331927.2430174,335,-43.220184326171875
1660331947.118431,336,88.22881317138672
1660331966.7245703,337,17.589942932128906
1660331985.3774652,338,-148.85806274414062
1660332006.0608962,339,17.230571746826172
1660332025.760088,340,31.480403900146484
1660332045.3891392,341,-214.1143035888672
1660332064.79828,342,23.177326202392578
1660332085.605038,343,58.78016662597656
1660332106.2010589,344,-92.21452331542969
1660332128.35719,345,75.541748046875
1660332149.0910676,346,7.546632766723633
1660332169.5969613,347,-54.87139129638672
1660332189.6585093,348,95.76884460449219
1660332208.3920634,349,11.240645408630371
1660332230.3618035,350,6.526944160461426
1660332259.54114,351,-0.8903352618217468
1660332279.279083,352,93.64286804199219
1660332299.9795303,353,1.9225355386734009
1660332320.9271727,354,62.09716033935547
1660332340.748679,355,53.09979248046875
1660332360.992777,356,-88.18087005615234
1660332381.699989,357,59.6910285949707
1660332401.652762,358,187.51576232910156
1660332420.426779,359,111.18775939941406
1660332441.8225374,360,59.262569427490234
1660332463.6705701,361,-45.737098693847656
1660332484.4172041,362,48.473915100097656
1660332504.9529524,363,191.877685546875
1660332524.589418,364,22.311269760131836
1660332545.2561824,365,169.7152557373047
1660332564.8445404,366,-46.415767669677734
1660332584.9017298,367,14.008774757385254
1660332606.5305662,368,14.711236953735352
1660332626.5446503,369,-72.73516082763672
1660332647.9820383,370,103.66439819335938
1660332669.398095,371,54.01493453979492
1660332689.8143322,372,179.66094970703125
1660332711.0035386,373,41.58180618286133
1660332731.5439968,374,8.468398094177246
1660332753.618166,375,26.01025390625
1660332773.503019,376,-28.577774047851562
1660332794.3226235,377,182.7428741455078
1660332814.2379336,378,-42.23124694824219
1660332835.0464678,379,80.12205505371094
1660332857.1714923,380,108.13565826416016
1660332877.4553595,381,-51.006534576416016
1660332899.0181344,382,45.39265441894531
1660332920.5005653,383,-71.10066223144531
1660332940.2804885,384,38.114959716796875
1660332961.6719143,385,-26.582874298095703
1660332982.6534615,386,95.19317626953125
1660333002.7665608,387,-19.70079803466797
1660333024.6670284,388,60.85301208496094
1660333044.4522343,389,59.872528076171875
1660333064.3007517,390,-29.888324737548828
1660333084.576329,391,73.07978057861328
1660333105.4911313,392,118.17963409423828
1660333125.9345858,393,158.3567657470703
1660333145.974699,394,-8.504124641418457
1660333166.3912463,395,62.27702331542969
1660333186.1943052,396,39.83717727661133
1660333205.4704466,397,25.961898803710938
1660333227.6805482,398,90.09640502929688
1660333248.4193182,399,-3.7679154872894287
1660333267.560867,400,-6.109146595001221
1660333296.2174132,401,69.6457290649414
1660333316.2788382,402,156.41160583496094
1660333336.9963813,403,-15.26917839050293
1660333356.989716,404,66.89139556884766
1660333377.4473743,405,-30.93552017211914
1660333398.9451466,406,108.04179382324219
1660333420.1200075,407,106.80387878417969
1660333440.7867885,408,81.51885223388672
1660333461.7510636,409,60.42112731933594
1660333483.0659945,410,128.65492248535156
1660333504.1605668,411,83.06038665771484
1660333522.1020224,412,169.97589111328125
1660333541.7339587,413,68.69820404052734
1660333562.192628,414,58.474708557128906
1660333583.333999,415,-16.153301239013672
1660333602.850343,416,157.73951721191406
1660333624.267551,417,63.704307556152344
1660333644.0815475,418,-122.52442932128906
1660333665.801111,419,24.53691864013672
1660333687.348999,420,136.6474609375
1660333708.7192907,421,42.937496185302734
1660333730.3188114,422,39.76897048950195
1660333750.3947914,423,45.47327423095703
1660333771.6104481,424,88.16979217529297
1660333791.7671177,425,75.63740539550781
1660333812.9615026,426,-85.55448150634766
1660333833.7544222,427,-61.456180572509766
1660333854.132663,428,73.08162689208984
1660333875.019195,429,-29.659061431884766
1660333895.8211763,430,16.01007652282715
1660333915.6179957,431,43.863956451416016
1660333936.7898738,432,31.155288696289062
1660333957.8465714,433,46.43278884887695
1660333978.534434,434,33.66884994506836
1660333999.454803,435,31.498554229736328
1660334021.5849404,436,99.13121032714844
1660334042.7028775,437,74.26370239257812
1660334063.0137906,438,218.84605407714844
1660334083.97337,439,24.492258071899414
1660334104.2462156,440,119.93196105957031
1660334124.51198,441,138.55274963378906
1660334146.502044,442,101.31688690185547
1660334167.911048,443,-75.37296295166016
1660334189.292213,444,83.83557891845703
1660334210.3136835,445,-13.893507957458496
1660334231.2883637,446,79.11455535888672
1660334253.3034878,447,32.91908645629883
1660334274.3708444,448,199.5084228515625
1660334293.6158905,449,115.66336822509766
1660334315.6411345,450,248.22317504882812
1660334344.231469,451,-6.038841724395752
1660334364.5391798,452,151.62403869628906
1660334385.7743294,453,104.77577209472656
1660334406.6949108,454,174.49362182617188
1660334426.2239828,455,55.89259719848633
1660334444.4646814,456,72.81830596923828
1660334464.415391,457,-13.137042045593262
1660334484.2914717,458,151.57403564453125
1660334504.5211518,459,156.28619384765625
1660334526.2968376,460,177.90420532226562
1660334546.0709045,461,170.01393127441406
1660334565.7067642,462,-34.21772384643555
1660334585.8681586,463,86.22057342529297
1660334606.4247305,464,-6.045339584350586
1660334628.0572195,465,43.44184494018555
1660334649.257658,466,91.6893081665039
1660334670.9028335,467,132.1300811767578
1660334691.6624932,468,271.11334228515625
1660334711.4170527,469,107.46099853515625
1660334732.5593452,470,140.8160400390625
1660334753.7489796,471,95.59707641601562
1660334774.8958867,472,208.8935089111328
1660334796.69214,473,95.87545013427734
1660334818.0662293,474,-22.628990173339844
1660334838.7116675,475,144.57974243164062
1660334858.633476,476,-36.72609329223633
1660334879.407557,477,210.70684814453125
1660334900.6584625,478,-60.71164321899414
1660334921.9859605,479,136.11199951171875
1660334943.0038042,480,150.54530334472656
1660334963.8975759,481,74.48532104492188
1660334983.789486,482,48.16097640991211
1660335005.7738755,483,122.1772689819336
1660335027.595151,484,180.03396606445312
1660335048.2352002,485,85.83592224121094
1660335069.4982948,486,120.19384765625
1660335090.7030692,487,105.31336975097656
1660335110.7088356,488,176.7822723388672
1660335131.5886638,489,127.44982147216797
1660335150.7787385,490,305.6978759765625
1660335172.2336068,491,109.5558853149414
1660335192.4678452,492,-21.252294540405273
1660335213.82549,493,117.49336242675781
1660335235.252637,494,102.03057861328125
1660335255.639086,495,-70.97119140625
1660335276.264585,496,134.51560974121094
1660335298.0646334,497,246.16287231445312
1660335319.450898,498,162.9818572998047
1660335339.509364,499,213.96771240234375
1660335358.5959702,500,-51.20419692993164
1660335389.640267,501,53.53292465209961
1660335408.9024684,502,148.9187774658203
1660335429.428788,503,-72.75186920166016
1660335447.0592632,504,57.63434982299805
1660335467.071664,505,113.83877563476562
1660335487.7377117,506,207.47560119628906
1660335507.7456133,507,71.24461364746094
1660335528.3653474,508,30.282445907592773
1660335548.3745487,509,27.5050048828125
1660335568.606405,510,29.510587692260742
1660335588.0123665,511,109.1568603515625
1660335607.905455,512,-6.739593505859375
1660335628.8511689,513,265.55267333984375
1660335649.6954777,514,-69.99036407470703
1660335670.8886733,515,190.56031799316406
1660335692.6441476,516,119.79653930664062
1660335711.704657,517,238.0011444091797
1660335733.1176262,518,123.34526062011719
1660335753.4463432,519,77.86117553710938
1660335774.9538066,520,109.60694885253906
1660335795.7705705,521,116.70784759521484
1660335815.6725101,522,61.566795349121094
1660335837.1341982,523,47.55838394165039
1660335858.7394903,524,109.62584686279297
1660335878.313704,525,10.601308822631836
1660335899.8203475,526,109.80183410644531
1660335920.2523284,527,22.68094825744629
1660335941.4970355,528,219.77432250976562
1660335962.3646984,529,70.44774627685547
1660335983.534688,530,196.60040283203125
1660336004.4326708,531,-69.5280532836914
1660336025.6762748,532,150.01101684570312
1660336046.6363795,533,166.45144653320312
1660336067.1706376,534,187.3040313720703
1660336089.0739372,535,160.39744567871094
1660336109.9866698,536,6.284368515014648
1660336130.2284267,537,-6.514157772064209
1660336151.30328,538,102.46275329589844
1660336171.7515383,539,117.89144897460938
1660336191.745506,540,173.9514923095703
1660336214.5219452,541,85.40809631347656
1660336234.8292758,542,209.29306030273438
1660336256.3438373,543,107.60096740722656
1660336276.5669415,544,355.6592102050781
1660336297.759846,545,-5.009029388427734
1660336319.0831044,546,286.990478515625
1660336341.095971,547,289.55194091796875
1660336361.3685174,548,218.09779357910156
1660336383.1686766,549,151.7202606201172
1660336402.774804,550,-41.475547790527344
1660336430.4011874,551,321.6351013183594
1660336450.3179257,552,36.38786315917969
1660336470.1735156,553,202.74171447753906
1660336492.1421604,554,268.5224304199219
1660336512.8768492,555,162.7115020751953
1660336533.5208247,556,194.85232543945312
1660336554.5632274,557,29.886241912841797
1660336575.701519,558,37.05845260620117
1660336598.2390397,559,20.432355880737305
1660336616.0152805,560,48.68903350830078
1660336636.1052203,561,75.41018676757812
1660336657.5493968,562,281.7130126953125
1660336678.4083092,563,187.8271026611328
1660336699.873312,564,132.21157836914062
1660336721.0893831,565,147.79824829101562
1660336740.1030066,566,189.42323303222656
1660336760.8189893,567,92.38372802734375
1660336781.990555,568,163.37857055664062
1660336800.4171362,569,318.88031005859375
1660336822.204241,570,252.40286254882812
1660336843.4106343,571,170.26370239257812
1660336864.7257578,572,91.75916290283203
1660336886.2554917,573,70.2953109741211
